id,lyrics,label,augmentation
T1_TRAIN_0104,"s cosa' que te hiciera

Tú estaba' buscando lo mismo que yo
En el amor ella nunca creyó
Los sentimiento' en fuego los prendió
Pero ceniza' quedan, cuando tú quiera'
Paso contigo la noche entera
No te imagina', si tú supiera'
Las cosas que te hiciera, ah

Donde hubo fuego, cеniza' quedan
Ahora te veo cuando se pueda
Sé dónde se hospeda, si se le pegan
Siempre estoy pendiente a ver hasta dónde llegan
No me gusta hacerla esperar en la estelar
Tiene un rostro peculiar
Mucho' le quieren peliculear, pero no le impresiona
Si paso por su zona, ella siempre se asoma
Dice que no olvida, aunque perdona
Se ve mucho mejor en persona
Tú vas a ser mía de cualquier forma
Se quita la ropa y se queda en las plataforma'
Si te enseño lo que genero, tú te asombra'
A ella la desea hasta su propia sombra
Cuando me la como, ella siempre me nombra Myke Towers, baby

Hay cosas que no se dicen, se hacen
Ella quiere que la besen, la abracen
No está para disfrace'
Tú me das musa, ya te he escrito par de frase'
Se tiene que acostar, mañana tiene clases
Pero me pide que de madrugada pase
Tú sabe' que yo estoy querido en todos los case'
Si alguno se propasa, mando a los secuace'
Y allá lo que ellos causen",M,original
T1_TRAIN_0105,"Aye aye ayela
Moviendo la cadera

Aye aye ayela
Con mi cumbia tribalera
Es domingo por la noche
Ya me quiero ir a bailar
Ya tengo mis botas nuevas
Listas para sapatear",NM,original
T1_TRAIN_0106,"Oah Oah

¿Qué sería la luna sin el anochecer?
Es como mirar al sol que no se deja ver
Que te ciega cuando miras fijo
Como si de ti no quiere saber, eh-eh
¿Y si no sé caminar cómo voy a correr?
¿Y si no te tengo cómo yo te voy a perder?
Por ti yo nado en contra 'e la corriente
Aunque me ahogue y no te vuelva a ver, eh-eh

Y de noche yo siempre te llamo por la madrugada
Y me siento como un tonto porque ella no dice nada
Tú durmiendo acompañada y yo durmiendo con mi almohada
Me jugué la última carta y yo no sé jugar ni espada'
El karma te hizo magia, bebé, abracadabra
Te quedaste sin la soga y te quedaste sin la cabra
Hechicera, tú me embruja' cada vez que tú me habla'
Tú por fuera ere' un ángel y por dentro una diabla
Y dime, ¿qué tú crees si yo te como otra vez?
Esa sonrisa era mi luna y yo era tu anochecer
Bebiendo y bailando, haciéndolo y fumando
Y yo haciéndote el amor y tú viniéndote
Y dime, ¿qué tú crees si nos quitamo' el estrés?
Si yo te hago mía toda la noche hasta el amanecer
El fuego se está quemando, las ceniza' esperando
No pierdas más el tiempo, ven, devórame

¿Qué sería tu sonrisa sin toda esa maldad?
¿Qué sería una mentira sin la cruda verdad?
Tú me dejaste solo a cien millas por horas
Y choqué con la realidad, ah-ah
¿Y qué sería el amor si nadie sabe amar?
Y si guardé tu recuerdo, ¿cómo te voy a olvidar?
¿Qué significa la lluvia cuando cae si ella se vuelve a evaporar?
Ah-ah Ah-ah

Uah, uah
Bebé-eh
Si el amor es real, no es un error, bebé Uah, uah
Yo no sé porque tú tienes miedo 'e volverte a enamorar Eh, eh-eh
Oah Oah",M,original
T1_TRAIN_0107,"Oh, mielda
Pero la gata va en el salón
Oh, pero miren, y ese flow
Ven acá, mami, mmm, mami

Mmm, mami, ¿y esa peluca que tú tiene'?
Vas a seguir? Hablándome de cualto' y tú no tiene'
Tese' tranquila, que su mari'o la mantiene
Usted 'tá fundi'a con él, pero a u'ted le gu'ta este pene Oye ahora
Tú si habla' baba', tú lo tiene' y no retiene'
Tú tá' claro que un culito como este tú lo tienе'
Pue' desacátate, vеn, y pónmelo en la cara
A ver si es verdad que tú eres una bandida y tú ere' mala
Tú jura' y jura' que yo siempre ando chimbala
Y a todos la' amiguita' tuya, ya 'toy harto de dobla'la'

Desacátate, ven, dale, pónmelo en la cara
Quiere' que me desacate y que te haga tu chutada
Quiere' que me desacate y que te haga tu chutada Rompe B-One

Ay, coño, subimo' el amperaje, tengo la nota prendi'a
La calle está fogón, chingadera todos lo' día'
Me puse bien puta y eso que yo no quería
Ay, coño

Ah, eh, rompe B-one, qué lo que, ando con la Materialista
Tú sabe que uno lo que hace es discos mundiales, pa que 'tén claro
No 'tamo' en gente, 'tamo' atrá' de lo cualtos
Digo , qué lo que, El Jefe Records, B-One
Qué lo que, digo
Hablamo' ahora
Tú sabe' que en verdad en verdad, uno graba es con vaina fresa, digo de aquí voy a grabar con Jennifer López, pa que 'tén claro'
Eh, no quiero bulto
Eh, óyete, de aquí pa Hollywood
Digo, rompiendo récords con
Eyy
Mielda', perdón, perdón
Ja, ja, ja",M,original
T1_TRAIN_0108,"Yo soy un tipo que mira a este mundo de frente
Viro la vida sin miedo a saber donde voy
Digo que no si no quiero
Y del peligro me alejo
Tengo otras cosas metidas aquí en mi cabeza
Yo no estoy, en esa

El gran vacilon es a toda esa gente ayudar
Escucho la radio que late aquí en mi corazón
Mirando la luz de una estrella
Aprendo que la vida es bella
Y poco me importa si el mundo
Me llama careta, careta, careta

La droga
Te vira la vida al revés
Estas entregado y no ves
Lo bueno que hay en otras cosas
Por todo, por nada y porque
En lo negativo caer
Si la vida te ofrece otras cosas

A veces quien sabe de todo, tiene que prender
La puerta que es ancha a la entrada
Se achica después
Y cuando allá adentro se paga
La luz de una calle perdida
Es duro empujar las paredes buscando salida
Con rumbo a la vida

Tal vez te parece una droga lo que yo te digo
Hay muchas palabras que son duras de oír
Soy franco de veras contigo
Pretendo ser solo tu amigo
Procura ser igual que yo
Aunque te llamen careta, careta, careta

Droga
Para que tu estas en eso
El cuello no es para la soga

Droga
Te vira la vida al revés",NM,original
T1_TRAIN_0109,"Quiero tenerte aquí, tenerte aquí a mi lado
Quiero ser de ti, ser tu enamorado
Nunca olvidaré los besos que me has dado
Y aquellos caricias que salie'n de ti
Fueron la culpable de dejar me enamorado
De ti, de ti, de ti

Solo por unos días llegaste aquí a mi tierra
De ti me enamoré, muchachita buena
Luego te marchaste, dejando en mi tristeza
Siempre recordaré tu linda belleza
Tú no me dejaste ni foto ni dirección
Aquel viejo teléfono que no tiene conexión
Solo me dejaste a mi linda mujer
Mujer, mujer, mujer

Ella me decía: Esto es imposible
Porque soy de lejo' y tengo que irme
Y si me enamoro, puede ser má' triste
Porque es muy difícil estar junto' y felices
Sé que eres de lejo', que tiene otra costumbre
Pero si hay amor, el amor lo confunde
Y no me dejó ninguna esperanza
Ella se marchó, se marchó con ansia'
De mí, de mí, de mí",NM,original
T1_TRAIN_0110,"tra vez me equivoque
No se como es posible
Que después de darte todo mi amor
Ahora me dejas esta herida
Como tu con valor
Para seguir este camino
Con dirección hacia el dolor

Será que solo fui un pasatiempo
Que por fin te canso
Una aventura un escape
Para tu corazón
Por que te esfumas de mis manos
Sin tener una razón
Jamás me imagine
Que este final seria así
Que terminaras con mi sueño
Que tonto fui al sentirme tu dueño
Otra vez me equivoque
Cuando menos lo espere
Me encuentro frente al dolor
Sin encontrar la explicación",NM,original
T1_TRAIN_0111,"Acaba de una vez
De un solo golpe
¿Por qué quieres matarme poco a poco?
Si va a llegar el día en que me abandones
Prefiero corazón que sea esta noche
Diciembre me gustó
Para que te vayas
Que sea tu cruel adiós mi navidad
No quiero comenzar el año nuevo
Con ese mismo amor
Que me hace tanto mal
Y ya después
Que pasen muchas cosas
Que estés arrepentida
Que tengas mucho miedo
Vas a saber
Que aquello que dejaste
Fue lo que más quisiste
Pero ya no hay remedio
Diciembre me gustó para que te vayas
...",NM,original
T1_TRAIN_0112,"Háblame de ti, ¿cómo tú estás?, quisiera verte
En una foto te vi y me dieron ganas de comerte
Sé que, al igual que yo, en el amor no has tenido suerte
Pero me matan las ganas de verte

La curiosidad me mata y no aguanto
Ya te quiero tener, solo dime cuándo
Es que tú y yo muy bien sabemos
Que es diferente cuando nos comemos Oh, yeah

Ey, yo'
Ella es curiosa, una nena estudiosa
A la' otra' ya las tiene furiosa'
La bañera ella la pone espumosa
Yo le juego y se la dejo jugosa
Posa, yo la retrato y le pongo la' esposa'
Marihuana de flore', ella no quiere rosa'
Si no se lo hago en la cabaña, en la carroza
Te ve' hermosa
A mí me dio con verte pero de frente
Yo sé que ere' diferente, ya chequeé su expediente
Y no tiene antecedente', qué bien te ve'
Tu mirada no miente, llama si está' caliente
Y yo sigo aquí, tú siempre pasa' por mi mente Mente
A hablarte no me atreví, sé que conmigo no pueden verte Verte
Se dice por ahí, que lo que no mata te hace má' fuerte
Si vuelvo a nacer, yo volvería a conocerte

Daría lo que fuera por verte de nuevo De nuevo
Tranquila, nadie tiene que enterarse
Y no quiero envolverme, pero contigo me atrevo Me atrevo
Hace tiempo tengo gana' de tocarte
Y es que tu arrebato me tiene loco
Y cuando veo tu foto me desenfoco
Dicen que es de loco' lo de nosotro'
Y no saben lo que pasa cuando te toco Yeah
Y quiero repetir, encima de mí quiero volverte a sentir
Contigo la pasé cabrón, no te voy a mentir

Yeah-yeah-yeah
La Voz Favorita, baby
Jay Wheeler, Jay Wheeler
Myke Towers
Dímelo, Siru
Yeziell, Yeziell
Lelo, Jazzy
Yeh
Flow Music
Dynamic Records",M,original
T1_TRAIN_0113,"babe Woh-oh-oh-oh

Uh-woh-oh
TrapStar
Kame on the beat
Dímelo, Gotay
Contigo yo me descontrolo
Más, no soy el mismo cuando estamo' solo' Woh-oh-oh
Me hiciste brujeria', tú conoce' el protocolo
Cuando la' demá' me tiran, a toa' la' ignoro Ignoro, oh

Porque yo 'toy puesto para ti, eh Eh-eh-eh
Ya no me gusta ninguna
No quiero a ni una No quiero a ni una
Te quiero comer como te comí la última ve' Eh-eh, eh
Y tengo alguito enrola'o para que tú también le de', babe Woh-oh-oh-oh

Vamos a hacer un party en casa Party en casa
Tú y yo, te quiero dar hasta en la terraza Hasta en la terraza
Quiero un sateo pero que sea de raza
Que te lleve a la luna sin ir a la NASA, baby Yeh-eh-eh
Tú me encanta' desde que te vi Eh-eh
Tú sabe' que todos eso es mío desde que te di, ba-baby

Bebé, ni modo
Tengo algo enrola'o para que prenda'
No te incomodo Te incomodo
Quiere' monchar, por ley llegamo' a Komodo Ay, ay
Si quiere' ir a Milán traje un melón
Para que con nosotro' haga' coro
Que tiren lo que quieran no me ajoro No me ajoro
Lebron está cabrón, pero de Jordan tú estás cloro Tú está' cloro, cloro
Y mala mía, bebé, todos eso lo valoro Lo valoro, oh-oh
Es que eso es como mal
En dos mese' yo me enamoro Eh-eh-eh

Yo soy tu propietario Propietario
A mí me gusta cuando sale' en corto' por el barrio Por el barrio
Y todos siempre me la miran Eh
Pero saben que se cae el que pase la línea
Siempre tiran, yo sé que le gusta el flow
Eso ya le llegué Ya le llegué
No va a llegar a su casa temprano avísale Avísale, eh
Me la paso pensando en cómo sin ropa tú te ve' Woh
Aquí sigo imaginándote Woh, bebé Jaja
Porque tú arriba, te ve' atractiva Atractiva
Tenemo' toda la noche si te motiva' Pa-pa-pa
Sabe' que conmigo siempre la pasa' bien La pasa' bien
Yo sé que hace tiempo tú quieres también Jaja",M,original
T1_TRAIN_0114,"Me llegan mensajes de ti
No los quiero ver, pero bien que los abrí
Sabiendo muy bien que me vas a partir a mí
Viendo yo viejos recuerdos
Fotos y videos los que estoy yo borrando
Una botella a mi lado y no quita el dolor

Duele saber que ya no eres la que yo amé
De volada cambiaste y muy bien se te ve
Me quebraste en dos, como tonto yo quedé

Y puro Juan Botello
Mira lo que causaste",NM,original
T1_TRAIN_0115,"s cosas me provocas...
Eres tú la droga de mi cuerpo y dejarte ya no puedo
Porque eres de mi sangre, una gran necesidad que no puedo calmar
Aunque seas prohibida en sociedad

Puedes acabar hasta mi vida inyectándome a escondidas
Porque no puedo evitarlo, que de ti miedo me da cuando te llego a amar
De una sobredosis me pueda matar

Eres mi droga, eres mi vicio entre mi sombra
Tantas cosas me provocas cuando hacemos el amor
Eres peligro, eres un mal, eres veneno
Amante, pasión de fuego que consume mi interior

Mis venas ya, las tengo que inyectar
De ti, yo necesito más",NM,original
T1_TRAIN_0116,"Recuerdo tus besos
Y en la distancia puedo oír tu voz
Diciendo que esto no era un adiós
Lo siento, no puedo quererte si no estás cerca de mí
No voy a amar la idea de ti

Cuando el tiempo nos vuelva a encontrar
No esperes nada, busca ver qué pasa

Estés en donde estés
Ya no puedo prometer ni un tal vez
La vida sigue andando y yo también
Desenreda todo lo que está al revés
Porque el destino solo escucha una vez

Bandido el olvido
Que se llevó tan lejos nuestro amor
Kilómetro a kilómetro
No queda tu huella, no hay vuelta por la calle en la que voy
Hoy más que nunca sé quien soy

Yei, yei, yei, yee
Ouh, ouh, ouh, ohh
Oh, yee",NM,original
T1_TRAIN_0117,"Hablado:
Risa
Parece que me estan esperando
¿Es cierto?, ¿Ya estamos listos?
¿Hey?, ¿Qué cosa? ya esta corriendo
Súbele, súbele dame más volúmen
Que se sienta el ritmo

Desde Monterrey, para el Mundo
Límite...Risa...Auch!, Jejepa!
Dupaje!

Ay Papacito como me acuerdo
Que bailamos y bailamos hasta cansarnos
Y nos dimos besos Y nos dimos besos
Toda la noche

Mira la raza como disfruta
De seguro este ritmo si que les gusta
Mira como gozan Mira como gozan
Menea, menea
Sólo menea así Menea, menea
Aja, asi papito!

Siente el movimiento
Acercate más, mira como me pongo
Con tu respirar
Mueve las caderas
Hazlo circular, así, así",NM,original
T1_TRAIN_0118,"Que triste estoy amor estas tan lejos
Quiero llorar me hacen falta tus besos
Que triste estoy amor que horrible es esto
Donde andarás
Me estan matando los celos
Y tu ni una carta ni nada me pones
Por mas que miro al cartero se pasa de frente
Y triste me quedo
Quiero llorar, amor amor, amor dónde andarás",NM,original
T1_TRAIN_0119,"Me preguntaron con picardía
Casi mofándose:
Oiga señor, ¿Qué es para usted
Ser americano?
Yo le contesto con toda el alma:
¡Linda su pregunta!
Esto me inspira muchas ideas;
Voy a explicarme

Ya muchos siglos
Van de avaricia
Ahora hay que compartir
Viejas batallas
Duras rencillas
Habría que olvidar
Todos los pueblos
Tienen su canto
Se deben escuchar

¡Wichitas y Araucanos!
Es ser americano
¡Quechuas, Moches, Aymaras!
Todos americanos
¡Mestizo, indio, castizo!
¡Eso, señor, habría que ser!

De polo a polo, la cordillera
Espíritu vertebral
Madre de agua
Riegas de emblemas
Tu tierra germinal

Y aquí termino con mis ideas
Ya no le digo más
Todo el respeto mi caballero
Voy a dejarlo",NM,original
