song_id,song_title,artist_id,artist_name,lyrics,language,label,similaridad_porcentaje,estado
1525111_bt,La Novela,910,Fulanito,"Título: La Novela, artista: Fulanito. Así que me gusta, cuando lo mueves así, me rompes el corazón, con tu mini y tacón, así que me gusta, cuando lo mueves, me lo haces sentir, me rompes el corazón, con tu mini y tacón. Cuando lo conocí, dije: Ve, ella era para mí, me asfixiaba cuando vi eso, sólo pensando en caerme a besar, qué mujer, más hermosa, mira, cómo se mueve hago feliz mi vida, fui al suelo para ponerme cerca, parece una estrella, esta es una película, esa mujer tiene que bailar, tienes un cuerpo como Iris Chacon, quiero estar al lado de tu corazón, dije Negro, momita, bang conmigo, te amo como el aire que respiro, tengo una mujer y me gusta cuando no lo compro.",es_LATAM,M,64.06,aceptable
1525668_bt,La Parte De Atrás,94,Los Rodríguez,"título: La Parte de Atrás, Artista: Los Rodríguez. Cada cosa va a estar bien esta mañana, عربيAgh!, un consejero demoníaco, me ha aconsejado primero, y me desperté muy tarde, dentro del agujero, ahora, ¡salvaos a vosotros mismos que sí!, mujeres y niños primero, parece que la suerte fue elegida compañera, ahora soy una más, en el fondo de la ciudad, ahora soy una más, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, ahora soy una más, en el fondo de la ciudad, ahora soy una más, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, en el fondo de la ciudad, ahora soy una más, en el fondo de la ciudad, ahora soy una más, en el fondo de la ciudad.",es_ES,NM,70.24,aceptable
1528615_bt,El Loco,879,Babasónicos,"soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, soy una persona, una persona,",es_LATAM,M,10.46,aceptable
1530192_bt,Viridiana,626,Joaquín Sabina,"título: Viridiana, artista: Joaquín Sabina. En Tijuana, tres noches a la semana, el nuit estaba trabajando en México, Qui'hubo, señor? Mi nombre es Viridiana, y me llamo veinticinco mil, no busqué amores mercenarios, y ella no era el venus de Buñuel, pero el tequila de los solitarios, sabe mejor con usted, mademoiselle, y dos rondas más tarde la besó, y tres besos más tarde me convenció, y en un meublé por horas que alquilé, ahora le diré lo que pasó, tantas cosas me dio que no dio, tantas caricias casi realmente, que olvidé trabajar, y ella no se acordó de trabajar, por esa razón, sin faltar una semana, cuando me veo a mí mismo al cabaret, los mariachis, mirando a Viridiana, cantar a ella y regresar, y volver, volver a sus brazos otra vez, y, e incluso si en mi cumpleaños dar una cena, y no hacer que mis hijos, con ella todas las noches no es bueno, nunca y volver a mí, volver a nunca y volver a la noche.",es_ES,M,83.12,aceptable
1531321_bt,Loco de Amor,103,Hombres G,"título: Loco de Amor, artista: Men G. Escribo tu nombre sin saber por qué, te encuentro en mis brazos al amanecer, activo el latido de mi corazón, soy un niño de nuevo soy, y no puede ser, estoy loco de amor– Otra vez, me siento diferente fuera de control, como en otra vida en otra dimensión, cantando en la lluvia muriendo de sed, tu rostro en la luna, tu piel en mi piel, y no puede ser, estoy loco de amor– Otra vez, y no quiero esto, sé que no te merezco, mi corazón es cristal, no soy nada si no te tengo en mi vida, eres mi alma y sin ti no puedo caminar, y no puedo ser, estoy loco de amor– De nuevo, tu frente y la mía, la nariz con la nariz, y todo el planeta es nuestro jardín, vi mis ojos no trato de dormir, le pido a la luna que no te deje ir, soy diferente de mi sol, y no puedo ser, estoy loco de amor, no quiero, no amo, no quiero, no quiero amarte, no quiero, no quiero, no quiero amarte, no quiero, no quiero, no quiero, no quiero amarte, no quiero, no quiero amar, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero amar",es_ES,NM,76.26,aceptable
1534193_bt,Vibro,116,Rocío Jurado,"título: Vibro, artista: Rocío Jurado. Valió la pena conocerte, valió la pena enamorarse, mentir sin descanso y esconderse, valió la pena engañarle, dejar la monotonía gris, para éste sin vivir constante, dejar la paz en que vivía, para este delirante infierno, porque vivo contigo, cuando despiertas tus besos, mis dos palomas durmientes, cuando caminan tus manos, en el borde de mi cuerpo, cuando tus brazos me atan, y me vencen y dominan, porque contigo vivo, cuando tu boca está en silencio, lo que tus ojos me gritan, cuando finalmente se hace, las más grandes y bellas, cuando estás cansado, y tus caricias son tiernas, contigo siempre vivo.",es_ES,NM,82.82,aceptable
1539628_bt,Paquito,666,Los Fabulosos Cadillacs,"Título: Paquito, artista: Los Fabulosos Cadillacs. Pobre Paquito, te crucificaron. ¡Resiste!, Mami!, ¡No me dejes, oh no!, ¡Por favor, por favor!. No lejos de Buenos Aires, y en una modesta casa, hay almas que lloran, porque Paquito, el menor, contrajo ese terrible mal, Jesús!, ¿cómo salir de esto?, ¿no era sólo una cosa de maricas y adictos? grita su padre, y se pregunta en lo que podrían fallar, esa noche nadie habló en la cena, paco es de mal, qué condena, por qué algunos están bien, y otros son tan malos?. Pobre, pobre Paquito, tu peor condena es la gente, no tu malo, pobre, pobre Paquito, te crucificaron, pobre, pobre, pobre Paquito, tu peor condena es la gente, no tu malo, pobre, pobre Paquito, te crucificaron,",es_LATAM,NM,86.71,aceptable
1541145_bt,Ya no quiero,37,Jesse & Joy,"título: No quiero más, artista: Jesse & Joy. Tantas hermosas palabras me dijiste, tonto y enamorado ya me tenías, tus caricias vacías les creí, tus besos y abrazos me derretiste, me engañaste y me dejaste, me lastimaste mi pobre corazón, ya no quiero ver tu foto en mi buro, ve que ya te he olvidado en un cajón, y todo este tiempo te he mentido, porque tus besos no son los mejores, no, no, no, no, no, no quiero ver tu foto en mi buro, ve que ya te he olvidado en un cajón, y todo este tiempo te he mentido, porque tus besos no son los mejores, no, no, no, no, no quiero ver tu foto en mi buro, ve que te he olvidado en un cajón, y todo este tiempo te he mentido, porque tus besos no son los mejores.",es_LATAM,NM,85.96,aceptable
1541250_bt,He de Saber,103,Hombres G,"título: Tengo que saber, artista: Hombres G. Sé que es fuerte para pedirte, que dicho así que puede sorprenderte, es normal, nos acabamos de conocer, pero tengo que saberlo ya, tal vez mañana no te veré de nuevo, perdóname, no quiero ofenderte, pero tengo que saber, si cuento contigo, para estar conmigo, hasta el amanecer, tengo que saber, si tengo tus labios, si duermo en tus dulces brazos, eso es lo que quiero hacer, trato de ser fantástica, creo que tengo algo para beber, solo tú y yo, sin que nadie nos vea, sé que es fuerte esta manera de soñar, pero tengo que salir de aquí, dame esta noche contigo, pero tengo que saberlo..., ¿vas a venir conmigo a un hotel?, ¿seré tu amigo, te veré de nuevo?, ¿bailaremos un vals desnudo esta noche, frente al mar?, tengo que saberlo.",es_ES,M,77.16,aceptable
1542389_bt,Sueña,185,Intocable,"título: Sueño, artista: Intocable. maestro. Sueño.... Sueño, cierra los ojos, toma mis manos, y abrázame con fuerza, no me dejes solo, escucha el silencio mirando mis ojos, quiero que sepas esta noche, cuánto te amo y cuánto me alegro. Me gustaría robar de tus labios esta noche, un soplo de vida para mi corazón. Que te amaría hasta las nubes, y me entregaría completamente porque te amo, no me importaría morir en tus brazos, porque te amo, que te amo ciegamente caminaría, y fiel te seguiría incluso si me dejaras salir de tu mano, no me importaría morir en tus brazos, porque te amo.",es_LATAM,NM,83.08,aceptable
1543884_bt,Canción de la propiedad social y privada,160,Inti-Illimani,"título: Canción de la propiedad social y privada, artista: Inti-Illimani. Ya no serán los campos, sólo de algunos, para recibir a la gente, todos los frutos, nacionalizaremos, muchas riquezas, sistemas financieros, grandes empresas, con esta economía, será el Estado, que domina el control, de los mercados, y expropiará, carbón y yodo, salitre y otras hierbas, poco a poco, toda la minería, hierro y cobre, con las otras riquezas, de nuestro norte, en manos de señores, que hablan en gringo, y unos pocos creollos, que da lo mismo, hay algunos propietarios, pequeños y medianos, agrícolas e industriales, que también son explotados, son víctimas directas, de monopolios, que por todo lo que pagan, menos que el costo, son propiedad privada, y en el gobierno, con mayor garantía, seguirán siendo, pero no hay necesidad de ser chuececada, con los empleados, y para los trabajadores, buenos salarios.",es_LATAM,NM,94.02,roto
1545270_bt,Piensa En Mi,98,Agustín Lara,"título: Piensa en mí, artista: Agustín Lara. Si tienes un profundo dolor, piensa en mí; si tienes ganas de llorar, piensa en mí; ves que Venero, tu imagen divina, tu boca, que de niño, me enseñó a besar, pensar en mí, cuando me besas, cuando lloras, también piensa en mí, cuando quieras, para quitarme la vida, no la quiero en absoluto, porque nada me sirve sin ti.",es_LATAM,NM,90.17,roto
1546517_bt,Traime A Tu Amiga (Remix),1133,Farruko (Ft. Arcángel & Voltio),"Título: Me ocupo de tu amigo Remix, artista: Farruko Ft. Arcángel & Voltio. Mami, dile a Voltio que presente, que no se aventura, volt presenta Arcangel pa, sí, dile que voy a ir con Farruko Farruko, y con Arca. Dime, bebé, si te lo estás pasando bien, si te lo estás pasando bien, que traes dos de aventón, mamá, ¿quieres algo de beber? Bien rico, trae a tu amiga, que para ella tengo un amigo también, dime, nena, si te lo estás pasando bien, ¿quieres beber?, trae a tu amiga, que para ella tengo un amigo también. Deja a tu amiga y a mi amiga en paz, déjame ir lejos de una esquina, donde vas a enfriar y la música motiva, no hagas lo bueno, sepamos lo que es, vamos lejos, vamos lejos de mí, vamos lejos, vamos lejos de mí, vamos lejos de mí, vamos a ir lejos de mí, vamos lejos de mí, vamos a ir lejos de mí,",es_LATAM,M,56.28,aceptable
1547728_bt,La Herida,8,Héroes Del Silencio,"título: La Herida, artista: Héroes del Silencio. Siempre es la misma función, el mismo espectador, el mismo teatro, en el que actuó tantas veces, y perder su razón en un juego tan real, tal vez fue un error, curarme esta herida, por favor, ¿qué hay en dos amigos, cuando después de todo, parecen perdidos, y prefieren a otros?, ¿qué dan las manos legadas, ignorando lo que se dio, si una vez se estrecharon, ahora son engañados?, ¿qué los hizo alejarse, de su costa intratable, incluso un instante, pensar en esos días?, es siempre la misma función, el mismo espectador, el mismo teatro, en el que tantas veces actuó, perdiendo su razón en un juego tan real, tal vez fue un error, curarme esta herida, por favor siempre he preferido, un beso prolongado, incluso si sabe que miente, incluso si sabe que es juego falso, ¿qué demonios sucede, cuando mira no se encuentra?, ¿qué cosa, admite apuestas, quién buscó un abrigo, en otro lugar?, ¿es posible que venga con la misma edad, siempre sucede lo mismo?, ¿qué sucede?",es_ES,NM,83.55,aceptable
1550405_bt,Con La Luna Llena,1,Melendi,"Título: Con la Luna Llena, artista: Melendi. Sentada en un coche de hielo, que se derrite cada amanecer, no puedo, pedirte que te quedes hasta mañana, pedirte que me enredes hoy en tu cabello, quiero ir por la mano de este sentimiento, que llevo tan dentro y me cuesta tanto, tener silencio cuando te encuentro, porque te amo como el mar quiere que nades, darte para re'pirar, protegerte del viento, y porque quiero dibujarte de 'desnudo en la película, hacer todo más hermoso, hacer tu universo, subir a un techo con rostro de lástima, y tocar una tita sin que me veas, y hacer bien la maleta para quedarte en casa, jugar un parchí' con la luna llena, porque es muy deprimido, y se está volviendo loco porque el sol ya no lo estropea, porque el sol ya no lo toca, pero cuando se pone bueno, oh, brillará en tu ventana morena, decir con el blanco y sincero luche, que es muy deprimido, porque quiero que te mueras, porque quiero porque quiero que tú lo veas, porque quiero porque quiero, porque quiero que te mueras porque",es_ES,M,72.93,aceptable
1551300_bt,Dejad Que Las Niñas Se Acerquen a Mí,103,Hombres G,"soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy, soy,",es_ES,M,7.87,aceptable
1551399_bt,Yo Te Extrañaré,1289,Tercer Cielo,"título: Te extrañaré, artista: Tercer Cielo. Te extrañaré, seguro, fueron momentos tan hermosos y malos, que vivimos juntos, detalles, pequeñas cosas, lo que no parecía importante, son los que más invaden mi mente, cuando te recuerdo, me gustaría poder volver el tiempo, verte de nuevo, darte un abrazo y nunca dejarte ir, pero entiendo que llega tu tiempo, que Dios te ha llamado, para estar junto a él, así que él lo quería, pero nunca pensé que te dolería tanto, no llorar más por mí, estoy en un lugar lleno de luz, donde hay paz, donde no hay mal, donde no puedo descansar, no puedo llorar por mí, es tan hermoso aquí, nunca imaginar, quiero que seas feliz, va bien, y cuando se trata de que te vayas, espero verte, te echaré de menos, te daré paz de nuevo para verte de nuevo, para pensar que la vida nunca puede terminar, en un segundo, la vida es polvo, se puede difundir en un momento, nada que te lleve, nada que te lleve, solo allí estoy, espero que te vuelva a verte, te vuelva a ver, te vuelvo a verte de nuevo, te vuelvo a verte, a verte, a verte",es_LATAM,NM,81.69,aceptable
